     1   4.0000   0.7224   0.459E-02  0.8841   0.122E+06   0.389E+04
     1   3.8000   0.7440   0.472E-02  0.8945   0.124E+06   0.393E+04
     1   3.6000   0.7656   0.483E-02  0.9041   0.124E+06   0.393E+04
     1   3.4500   0.7823   0.492E-02  0.9109   0.127E+06   0.403E+04
     1   3.3500   0.7907   0.496E-02  0.9151   0.124E+06   0.400E+04
     1   3.2500   0.7992   0.499E-02  0.9191   0.124E+06   0.399E+04
     1   3.1500   0.8077   0.502E-02  0.9230   0.124E+06   0.403E+04
     1   3.0500   0.8203   0.506E-02  0.9269   0.132E+06   0.409E+04
     1   2.9500   0.8330   0.508E-02  0.9306   0.137E+06   0.431E+04
     1   2.8500   0.8415   0.509E-02  0.9340   0.135E+06   0.428E+04
     1   2.7500   0.8499   0.508E-02  0.9373   0.130E+06   0.418E+04
     1   2.6500   0.8584   0.507E-02  0.9405   0.125E+06   0.406E+04
     1   2.5500   0.8711   0.504E-02  0.9436   0.128E+06   0.399E+04
     1   2.4500   0.8838   0.500E-02  0.9465   0.133E+06   0.423E+04
     1   2.3500   0.8922   0.494E-02  0.9493   0.140E+06   0.444E+04
     1   2.2500   0.9007   0.485E-02  0.9519   0.139E+06   0.449E+04
     1   2.1500   0.9091   0.474E-02  0.9544   0.130E+06   0.423E+04
     1   2.0500   0.9203   0.460E-02  0.9567   0.121E+06   0.378E+04
     1   1.9500   0.9303   0.444E-02  0.9590   0.114E+06   0.356E+04
     1   1.8500   0.9402   0.425E-02  0.9611   0.118E+06   0.377E+04
     1   1.7500   0.9502   0.401E-02  0.9631   0.138E+06   0.436E+04
     1   1.6500   0.9601   0.374E-02  0.9650   0.165E+06   0.541E+04
     1   1.5500   0.9701   0.342E-02  0.9667   0.202E+06   0.672E+04
     1   1.4500   0.9800   0.307E-02  0.9684   0.214E+06   0.711E+04
     2   4.7161   3.5853   0.106E-03  0.4417   0.199E+05   0.398E+03
     2   4.6460   3.6240   0.105E-03  0.4456   0.198E+05   0.394E+03
     2   4.5759   3.6628   0.104E-03  0.4494   0.191E+05   0.380E+03
     2   4.5058   3.7015   0.102E-03  0.4532   0.187E+05   0.372E+03
     2   4.4356   3.7403   0.101E-03  0.4570   0.181E+05   0.361E+03
     2   4.3655   3.7791   0.997E-04  0.4607   0.175E+05   0.350E+03
     2   4.2954   3.8178   0.984E-04  0.4645   0.171E+05   0.344E+03
     2   4.2253   3.8566   0.970E-04  0.4682   0.169E+05   0.341E+03
     2   4.1552   3.8953   0.957E-04  0.4719   0.159E+05   0.323E+03
     2   4.0851   3.9341   0.942E-04  0.4755   0.153E+05   0.314E+03
     2   4.0150   3.9729   0.928E-04  0.4792   0.151E+05   0.310E+03
     2   3.9448   4.0116   0.914E-04  0.4828   0.151E+05   0.311E+03
     2   3.8747   4.0504   0.899E-04  0.4864   0.142E+05   0.297E+03
     2   3.8046   4.0891   0.884E-04  0.4900   0.141E+05   0.296E+03
     2   3.7345   4.1279   0.869E-04  0.4935   0.136E+05   0.285E+03
     2   3.6644   4.1667   0.854E-04  0.4970   0.131E+05   0.278E+03
     2   3.6599   4.1691   0.853E-04  0.4973   0.134E+05   0.238E+03
     2   3.5784   4.2142   0.834E-04  0.5013   0.132E+05   0.235E+03
     2   3.4969   4.2593   0.816E-04  0.5054   0.124E+05   0.221E+03
     2   3.4153   4.3043   0.797E-04  0.5094   0.121E+05   0.216E+03
     2   3.3338   4.3494   0.777E-04  0.5133   0.116E+05   0.207E+03
     2   3.2523   4.3945   0.758E-04  0.5173   0.112E+05   0.201E+03
     2   3.1707   4.4395   0.738E-04  0.5212   0.109E+05   0.197E+03
     2   3.0892   4.4846   0.717E-04  0.5251   0.105E+05   0.190E+03
     2   3.0077   4.5297   0.696E-04  0.5289   0.101E+05   0.182E+03
     2   2.9261   4.5748   0.675E-04  0.5327   0.944E+04   0.173E+03
     2   2.8446   4.6198   0.654E-04  0.5365   0.930E+04   0.171E+03
     2   2.7631   4.6649   0.632E-04  0.5403   0.879E+04   0.163E+03
     2   2.6815   4.7100   0.609E-04  0.5440   0.831E+04   0.156E+03
     2   2.6000   4.7550   0.586E-04  0.5477   0.803E+04   0.151E+03
     2   2.5185   4.8001   0.563E-04  0.5513   0.767E+04   0.147E+03
     2   2.4369   4.8452   0.539E-04  0.5550   0.744E+04   0.143E+03
     2   2.4326   4.8476   0.538E-04  0.5551   0.766E+04   0.135E+03
     2   2.3378   4.9000   0.510E-04  0.5593   0.726E+04   0.127E+03
     2   2.2430   4.9524   0.481E-04  0.5635   0.704E+04   0.125E+03
     2   2.1482   5.0048   0.452E-04  0.5675   0.646E+04   0.116E+03
     2   2.0534   5.0572   0.422E-04  0.5716   0.604E+04   0.109E+03
     2   1.9586   5.1096   0.392E-04  0.5756   0.580E+04   0.107E+03
     2   1.8638   5.1620   0.360E-04  0.5795   0.530E+04   0.100E+03
     2   1.7690   5.2144   0.329E-04  0.5835   0.487E+04   0.961E+02
     2   1.6742   5.2668   0.296E-04  0.5873   0.452E+04   0.918E+02
     2   1.5794   5.3192   0.263E-04  0.5912   0.414E+04   0.919E+02
     2   1.4846   5.3717   0.230E-04  0.5950   0.404E+04   0.966E+02
